race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances
Australian,12,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,84.46,8.642,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,12,0,20,0,1,0,58.0,0.20689655172413793,0.20689655172413793,0.3448275862068966,5278
Australian,13,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,84.608,9.665,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,13,0,20,0,1,0,58.0,0.22413793103448276,0.22413793103448276,0.3448275862068966,5278
Australian,14,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,84.561,10.321,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,14,0,20,0,1,0,58.0,0.2413793103448276,0.2413793103448276,0.3448275862068966,5278
Australian,15,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,84.699,11.445,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,15,0,20,0,1,0,58.0,0.25862068965517243,0.25862068965517243,0.3448275862068966,5278
Australian,16,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,84.913,12.643,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,16,0,20,0,1,0,58.0,0.27586206896551724,0.27586206896551724,0.3448275862068966,5278
Australian,17,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,85.267,13.866,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,17,0,20,0,1,0,58.0,0.29310344827586204,0.29310344827586204,0.3448275862068966,5278
Australian,18,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,2.0,84.964,14.947,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,18,0,20,0,1,0,58.0,0.3103448275862069,0.3103448275862069,0.3448275862068966,5278
Australian,19,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,2.0,85.454,16.34,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,19,0,20,0,1,0,58.0,0.3275862068965517,0.3275862068965517,0.3448275862068966,5278
Australian,20,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,6.0,99.099,31.341,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,0.0,3,0,0,1,0,0,0,1,58.0,0.3448275862068966,0.0,0.0,5278
Australian,21,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,7.0,91.675,38.986,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Hardnew,17.434,3,0,1,0,0,0,0,1,58.0,0.3620689655172414,0.017241379310344827,0.0,5278
